"","X.1","site_code","year","block","plot","trt","Family","Taxon","num_leaves","leaf_pct_N","leaf_pct_C","leaf_N15_delta_air","leaf_C13_delta_PDB","leaf_N15_pct_atom","leaf_C13_pct_atom","leaf_area_mm2","leaf_dry_mass_g","SLA","leaf_ppm_P","leaf_ppm_B","leaf_ppm_Na","leaf_ppm_Ca","leaf_ppm_Fe","leaf_ppm_K","leaf_ppm_Mg","leaf_ppm_Mn","leaf_ppm_Cu","leaf_ppm_Zn","leaf_ppm_Sr","leaf_ppm_Pb","leaf_ppm_Mo","Ntrt","Ptrt","Ktrt","Ntrt_fac","Ptrt_fac","Ktrt_fac","Narea","Nfix","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","par_rat","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","N","P","K","Exclose","year_trt","first_nutrient_year","first_fenced_year","X","precip","PET","SPEI_12","SPEI_6","SPEI_24","SPEI_12.class","SPEI_6.class","SPEI_24.class","precip.mean","PET.mean","p_pet","tmp","par","vpd","z","provenance","lifespan","lifeform","functional_group","photosynthetic_pathway","n","la_m2","lma","narea","lai","par_per_leaf_area"
"141",6993,"bogong.au",2011,2,13,"P","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",5,4.42704358556267,51.5303328583511,-1.66477569972563,-27.7043452003217,0.365685792749805,1.0752992798646,796.171,0.1299,6129.10700538876,3723.14556,29.124756,71.235072,9588.7024,128.433372,24004.7352,3355.83972,1428.20548,9.7742104,70.245696,21.0840148,0.18695084,0.19931804,0,1,0,"0","1","0",0.000722298302455868,"no",3.01,101.05,0,104.06,2,12,0,14,33,40,34,4,2.8571,44.25,661.15,705.4,NA,0.628024194,1984,1246,0.628024193548387,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",141,0.000796171,163.155904950067,7.22298302455868,0.54090300988072,379.557794839063
"142",6994,"bogong.au",2011,2,15,"NPK","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",5,4.23055981547281,46.8982499215107,-1.40761563363107,-28.6282298575535,0.365779644796663,0.365779644796663,1196.202,0.1507,7937.63769077638,4143.90728,29.6582952,49.055308,9904.8576,99.1236128,28626.5392,2693.82112,2600.02512,7.82633824,86.2548016,26.0002512,0.113117976,0.344981688,1,1,1,"1","1","1",0.000532974668318354,"no",7.01,83.08,0,90.09,3,18,0,21,33,40,34,4,1.9048,84.2,656.65,740.85,NA,0.543228386,2001,1087,0.543228385807096,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",142,0.001196202,125.98206657404,5.32974668318355,0.709564473793633,364.685307605225
"143",6995,"bogong.au",2011,2,16,"NPK+Fence","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",0,3.55873234721788,47.8763392575989,-2.48995161521034,-28.0843744385887,0.36538463885412,1.07488350848401,656.175,0.0809,8110.93943139679,3571.5496,25.4508816,47.0525328,8161.90048,76.6399008,26178.5968,2669.56576,1689.448288,7.28864224,72.6949184,20.10217488,0.112221344,0.215633504,1,1,1,"1","1","1",0.000438757110359167,"no",0.02,92.06,0,92.08,2,13,0,15,33,40,34,4,2.6667,102.7,949.45,1052.15,NA,0.509405186,1967,1002,0.509405185561769,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,1,1,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",143,0.000656175,123.290280793996,4.38757110359167,0.78431574040029,358.349051493995
"144",6996,"bogong.au",2011,2,20,"K","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",5,2.92478545413487,47.6292876927028,-2.52353468721465,-27.7607777025799,0.365372382431475,1.07523754004818,549.656,0.0821,6694.95736906212,3608.37304,26.9389624,28.63645996,9112.38028,99.1254748,25500.5666,2615.213132,2419.362684,6.44134596,81.1407644,24.28316936,0.10668896,0.155651572,0,0,1,"0","0","1",0.000436863939963309,"no",2.01,75.11,2,79.12,2,19,1,22,33,40,34,4,1.8182,58.05,410.15,468.2,NA,0.718978102,1918,1379,0.718978102189781,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",144,0.000549656,149.366149009562,4.3686393996331,0.383632997267537,394.181382170662
"145",6997,"bogong.au",2011,3,21,"Control","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",5,4.05136044082722,51.1849112945437,-3.58093597282926,-29.5796011671015,0.364986473457702,1.07324762021056,623.46,0.0882,7068.7074829932,2825.00252,34.478216,77.166506,12528.0406,97.538136,21765.9094,3341.3568,1274.09702,7.1515682,67.277564,45.636546,0.10564584,0.0859908,0,0,0,"0","0","0",0.000573140202869407,"no",0.02,95.12,0,95.14,2,19,0,21,33,40,34,4,1.9048,71.85,744.1,815.95,NA,0.488283118,2091,1021,0.488283118125299,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",145,0.00062346,141.468578577615,5.73140202869407,0.83355800146973,354.257683140916
"146",6998,"bogong.au",2011,3,27,"P","Apiaceae","TRACHYMENE HUMILIS SSP. BREVISCAPA",5,3.4039544346592,47.8016104827842,-2.2064661344091,-28.1284442498984,0.365488099128114,1.0748352936353,445.974,0.0548,8138.21167883212,4086.11496,29.8666896,229.832016,13948.6236,93.3668664,22078.78776,4732.398,2738.09856,6.91599336,113.195136,51.434952,0.197135448,0.265014288,0,1,0,"0","1","0",0.000418268112085736,"no",0.02,92.13,0,92.15,2,19,0,21,33,40,34,4,1.9048,31.25,614.75,646,NA,0.915306122,1960,1794,0.91530612244898,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",146,0.000445974,122.877118397037,4.18268112085736,0.102903150704444,422.238926561924
"147",703,"bogong.au",2011,3,22,"N","Asteraceae","CELMISIA PUGIONIFORMIS",5,1.77638644963464,48.5415247775047,-3.5072334635096,-28.1076713620818,0.365013372008525,1.07485802034712,3076.64,0.3656,8415.31728665208,1978.57192,19.28476576,79.8224648,4737.6992,60.6775,16096.5272,1155.493768,594.348248,6.19978424,71.9586608,21.067228,0.197857192,0.1067924,1,0,0,"1","0","0",0.000211089658194142,"no",1.01,86.1,0,87.11,2,15,0,17,33,40,34,4,2.3529,5.9,437.9,443.8,NA,0.440870388,2114,932,0.440870387890255,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",147,0.00307664,118.830932445785,2.11089658194142,0.952330641563479,344.651443288815
"148",706,"bogong.au",2011,1,1,"N","Asteraceae","CRASPEDIA JAMESII",5,2.18893513426639,44.7326976580968,-1.22097209678594,-28.4714489393296,0.365847761319402,0.365847761319402,2918.63,0.3368,8665.76603325416,3235.09056,42.6216024,51.7471344,11396.17908,60.8189868,43713.0876,2900.48772,388.103508,10.2080706,78.909012,58.1707932,1.072518408,0.357327204,1,0,0,"1","0","0",0.000252595688121112,"no",2,92.06,0,94.06,2,18,0,20,33,40,34,4,2,48.45,729.6,778.05,NA,0.510580819,2221,1134,0.510580819450698,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",148,0.00291863,115.396607312335,2.52595688121112,0.781635278612477,358.573628614067
"149",7061,"bogong.au",2011,1,3,"Control","Asteraceae","CRASPEDIA JAMESII",5,2.65259831971684,45.8636863784113,-1.39727653663659,-29.3495765268359,0.365783418105947,0.365783418105947,1962.355,0.2353,8339.80025499362,4632.264,42.7085568,27.0047232,12197.98944,70.080192,47698.56,4021.35552,429.837408,10.92663936,95.6356128,48.3039648,0.158322528,0.227852352,0,0,0,"0","0","0",0.000318064970216588,"no",1.01,86.06,0,87.07,2,15,0,17,33,40,34,4,2.3529,39.25,408.2,447.45,NA,0.564282375,2139,1207,0.564282374941562,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",149,0.001962355,119.906948538873,3.18064970216588,0.665349404633574,368.505845220989
"150",7062,"bogong.au",2011,1,6,"NK","Asteraceae","CRASPEDIA JAMESII",5,2.26932589780042,43.7090176407071,0.0376815903204582,-28.9539206079389,0.36630711105132,0.36630711105132,2146.826,0.2493,8611.41596470117,2676.73916,40.7193044,49.5135552,11470.98996,61.3324688,45737.0976,2778.14404,323.271764,11.63883252,176.759196,71.9100468,0.154380188,0.399849932,1,0,1,"1","0","1",0.00026352529097451,"no",10.01,90.02,0,100.03,2,12,0,14,33,40,34,4,2.8571,60.6,806.3,866.9,NA,0.422034651,2251,950,0.422034651266104,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,0,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",150,0.002146826,116.124921162684,2.63525290974511,1.0031021585025,340.655188711713
"151",7063,"bogong.au",2011,1,8,"NP","Asteraceae","CRASPEDIA JAMESII",5,3.38518655046334,45.5695798044724,-2.20880434075602,-28.953415101314,0.365487245782047,0.365487245782047,3291.369,0.2795,11775.9177101968,4575.72624,45.4773444,28.1037672,10909.33752,63.5040636,46335.7596,2552.85216,236.250792,10.90000692,54.397398,32.1159252,0.128202444,0.77164062,1,1,0,"1","1","0",0.000287466899291602,"no",1.01,110.02,0,111.03,2,9,0,11,33,40,34,4,3.6364,14.6,677.55,692.15,NA,0.371323529,2176,808,0.371323529411765,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",151,0.003291369,84.9190716689621,2.87466899291603,1.15195529006365,329.304517478786
"152",7064,"bogong.au",2011,1,9,"NPK+Fence","Asteraceae","CRASPEDIA JAMESII",5,2.56802883954926,42.5128181301453,-2.14289023921688,-28.9629976932402,0.365511301625666,0.365511301625666,3474.618,0.3747,9273.06645316253,6211.99956,44.298546,21.84147888,15121.02384,43.0061508,59484.1896,2533.7748,452.33832,8.79678996,221.0676,47.6825808,0.116825724,1.99130892,1,1,1,"1","1","1",0.000276934156842308,"no",4,119.06,0,123.06,2,14,0,16,33,40,34,4,2.5,60.15,882.2,942.35,NA,0.357176694,2111,754,0.357176693510185,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,1,1,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",152,0.003474618,107.839192682476,2.76934156842308,1.19712172074461,325.965060426502
"153",7065,"bogong.au",2011,1,10,"P","Asteraceae","CRASPEDIA JAMESII",5,2.48110638344119,45.1513613152174,-2.68871809284535,-29.0244529914455,0.365312097323932,0.365312097323932,2175.661,0.2743,7931.6842872767,5571.6334,48.76308,19.16750252,19987.44468,75.1854452,42983.752,2566.38284,427.12846,11.0710252,102.0954412,59.4728972,0.107278776,0.233701576,0,1,0,"0","1","0",0.000312809523624277,"no",8,82.08,0,90.08,2,13,0,15,33,40,34,4,2.6667,52.05,616.3,668.35,NA,0.604026846,2086,1260,0.604026845637584,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",153,0.002175661,126.076626827433,3.12809523624277,0.586205390250226,375.482723488026
"154",7066,"bogong.au",2011,2,11,"Control","Asteraceae","CRASPEDIA JAMESII",5,2.55762407305313,44.5798438464671,-3.45694750326352,-29.3771474405347,0.365031724420886,0.365031724420886,2310.682,0.2887,8003.74783512296,4857.4368,41.762544,23.645232,16858.3728,67.832928,49394.64,4022.8992,591.48744,9.9841368,120.793968,82.847472,0.09736272,0.2264664,0,0,0,"0","0","0",0.000319553304994127,"no",0.02,86.06,1,87.08,2,16,1,19,33,40,34,4,2.1053,57,469.55,526.55,NA,0.642384106,1963,1261,0.642384105960265,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",154,0.002310682,124.941467497475,3.19553304994127,0.514614951525048,381.9501834716
"155",7067,"bogong.au",2011,2,12,"PK","Asteraceae","CRASPEDIA JAMESII",5,2.71964869186579,43.4508940253885,-2.66910670069984,-29.2571156664597,0.365319254674336,0.365319254674336,2796.94,0.03488,80187.5,4308.60116,43.4162392,83.2347356,13986.00788,52.5930904,54626.5972,2244.157248,329.184776,10.56380712,159.204464,46.7358956,0.10167534,0.863110664,0,1,1,"0","1","1",3.3916117747352e-05,"no",5,78.08,0,83.08,2,16,0,18,33,40,34,4,2.2222,147.45,840.45,987.9,NA,0.430576441,1995,859,0.430576441102757,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,1,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",155,0.00279694,12.4707716289945,0.33916117747352,0.979802799232219,342.481052256513
"156",7068,"bogong.au",2011,2,13,"P","Asteraceae","CRASPEDIA JAMESII",5,2.77084000347661,46.4618552437977,-1.84493758958782,-29.452375326501,0.365620041525396,1.07338681676558,2319.727,0.2618,8860.68372803667,3973.43024,36.6492256,122.5110016,11481.68944,56.2004352,33787.1664,2547.97608,332.66792,9.32585264,70.7709184,33.5641488,0.09942868,0.148864248,0,1,0,"0","1","0",0.000312711760008905,"no",3.01,101.05,0,104.06,2,12,0,14,33,40,34,4,2.8571,44.25,661.15,705.4,NA,0.628024194,1984,1246,0.628024193548387,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",156,0.002319727,112.858107872176,3.12711760008905,0.54090300988072,379.557794839063
"157",7069,"bogong.au",2011,2,14,"NP","Asteraceae","CRASPEDIA JAMESII",5,2.94087524121988,45.287480464179,-3.74061210536078,-29.0953161823543,0.364928197826688,1.07377746961072,2374.472,0.2618,9069.79373567609,4805.85644,42.6422392,43.8921604,11553.61944,63.0938484,41319.8588,1983.5706,202.342316,9.59722104,72.7852664,42.1893692,0.159229092,0.428777316,1,1,0,"1","1","0",0.000324249407089814,"no",2.01,105.1,0,107.11,2,16,0,18,33,40,34,4,2.2222,19,690.1,709.1,NA,0.422288856,2001,845,0.422288855572214,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",157,0.002374472,110.256090617198,3.24249407089814,1.00240198514716,340.709860478073
"158",70610,"bogong.au",2011,2,16,"NPK+Fence","Asteraceae","CRASPEDIA JAMESII",5,2.75346111748128,42.9124744389903,-3.07104535776967,-28.9777627786217,0.365172563413615,1.07390608228268,2237.605,0.2488,8993.58922829582,4758.08256,40.852224,44.9889408,8108.65152,46.2248064,49331.6352,1703.6064,256.270464,9.1230912,100.5685632,22.829184,0.113630976,1.021648896,1,1,1,"1","1","1",0.000306158203091852,"no",0.02,92.06,0,92.08,2,13,0,15,33,40,34,4,2.6667,102.7,949.45,1052.15,NA,0.509405186,1967,1002,0.509405185561769,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,1,1,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",158,0.002237605,111.190312856827,3.06158203091852,0.78431574040029,358.349051493995
"159",70611,"bogong.au",2011,2,17,"Fence","Asteraceae","CRASPEDIA JAMESII",5,2.56590785030386,43.8024359992519,-2.96607902365554,-29.2841712665172,0.365210871897667,1.07357084659066,2232.238,0.268,8329.24626865672,5431.448,37.1791376,72.098092,12448.5284,60.3065936,47165.9936,3027.59424,325.536464,10.08310464,137.888696,47.7266592,0.144897016,0.067805496,0,0,0,"0","0","0",0.00030806002938819,"no",2.01,95.05,0,97.06,2,12,0,14,33,40,34,4,2.8571,68.3,833.85,902.15,NA,0.481331988,1982,954,0.481331987891019,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,0,1,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",159,0.002232238,120.058882610188,3.0806002938819,0.850230283071682,352.887058865703
"160",70612,"bogong.au",2011,2,18,"NK","Asteraceae","CRASPEDIA JAMESII",5,2.29975355314605,47.061670634333,-3.66922536596921,-29.464624207527,0.364954251242208,1.07337341540101,2469.63,0.2523,9788.4661117717,1705.366584,48.9989472,77.5628496,10614.55688,79.03056,36429.3248,2402.90536,189.8426952,10.18365216,135.575044,41.8861968,0.119110344,0.60872348,1,0,1,"1","0","1",0.000234945243400326,"no",3,83.04,0,86.04,2,13,0,15,33,40,34,4,2.6667,33.8,1202.2,1236,NA,0.324948665,1948,633,0.324948665297741,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,0,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",160,0.00246963,102.161052465349,2.34945243400327,1.30707914192826,318.031530835995
"161",70613,"bogong.au",2011,3,21,"Control","Asteraceae","CRASPEDIA JAMESII",5,1.91462972458902,42.8625989625481,-4.37723293609486,-29.2653244359638,0.36469585509486,1.07359146661467,2240.321,0.2792,8024.0723495702,2657.506,37.9080372,32.2158308,9098.95764,38.0109084,40119.768,2499.77016,275.866268,5.50703824,88.7607004,30.7413436,0.079896632,0.042194337,0,0,0,"0","0","0",0.000238610725474276,"no",0.02,95.12,0,95.14,2,19,0,21,33,40,34,4,1.9048,71.85,744.1,815.95,NA,0.488283118,2091,1021,0.488283118125299,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",0,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",161,0.002240321,124.624997935564,2.38610725474276,0.83355800146973,354.257683140916
"162",70614,"bogong.au",2011,3,22,"N","Asteraceae","CRASPEDIA JAMESII",5,3.14956530159927,44.0298858734226,-4.23835799317855,-29.0642066715126,0.364746539334036,1.0738115058956,984.462,0.398,2473.52261306533,4469.9256,38.781624,47.446728,7122.2928,45.632692,46108.216,2239.3658,298.5234,8.1050424,74.305028,33.304292,0.0581196,0.29359204,1,0,0,"1","0","0",0.00127331170734524,"no",1.01,86.1,0,87.11,2,15,0,17,33,40,34,4,2.3529,5.9,437.9,443.8,NA,0.440870388,2114,932,0.440870387890255,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,0,0,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",162,0.000984462,404.281729513176,12.7331170734524,0.952330641563479,344.651443288815
"163",70615,"bogong.au",2011,3,23,"NPK","Asteraceae","CRASPEDIA JAMESII",5,2.94712729781041,44.8208127541312,-3.59664515199291,-29.4847904094734,0.364980740216101,1.0733513517757,3301.16,0.4021,8209.79855757274,4030.30432,41.2173916,114.9927576,14916.4288,52.0640736,46595.9116,2206.98604,392.094108,6.51518056,131.5227424,44.9285704,0.10846682,1.55618512,1,1,1,"1","1","1",0.000358976810106013,"no",2.01,89.12,0,91.13,2,17,0,19,33,40,34,4,2.1053,89.4,844.75,934.15,NA,0.357002938,2042,729,0.357002938295788,"Bogong","Australia","AU","Australia",0,0,0,0,"alpine grassland",1760,-36.874,147.254,"Experimental (Full Factorial)",1,1,1,0,0,2010,2010,679,1524,1065.1999969503,1.55921629249824,1.98064833017552,0.35982634923072,2,2,0,1080.10000004878,1079.74635839082,1.43071724029596,10.4958333333333,866.388999212356,0.831646343199015,854,"NAT","PERENNIAL","HERB","FORB","C3",163,0.00330116,121.805668310533,3.58976810106013,1.19768751943715,325.923528961148
